INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
22905	Biªn D¸ Chí Tôn Th¥n Thú	2290	75	9	1	0	1000	10	694	500000	-1	-1	661	900000	722	450000	726	300000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1900	1418	688	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	1	22900
22906	Biªn D¸ Chí Tôn Th¥n Thú	2290	75	9	1	0	1000	10	694	500000	-1	-1	661	900000	722	450000	726	300000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1976	1475	716	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	1	22900
22909	Chí Tôn Th¥n Thú Bäo Bäo	2290	75	9	0	1	1000	10	672	1000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1520	1135	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1	22900
22910	Chí Tôn Th¥n Thú trß·ng thành	2291	85	9	0	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1575	1176	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22911	Biªn D¸ Chí Tôn Th¥n Thú	2291	85	9	1	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1643	1226	595	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22912	Biªn D¸ Chí Tôn Th¥n Thú	2291	85	9	1	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1711	1277	619	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22913	Biªn D¸ Chí Tôn Th¥n Thú	2291	85	9	1	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1778	1327	644	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22914	Biªn D¸ Chí Tôn Th¥n Thú	2291	85	9	1	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1846	1377	668	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22915	Biªn D¸ Chí Tôn Th¥n Thú	2291	85	9	1	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1913	1428	693	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22916	Biªn D¸ Chí Tôn Th¥n Thú	2291	85	9	1	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1981	1478	717	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22917	Biªn D¸ Chí Tôn Th¥n Thú	2291	85	9	1	0	1000	10	694	550000	-1	-1	661	900000	722	500000	726	350000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2048	1529	742	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22919	Chí Tôn Th¥n Thú Bäo Bäo	2291	85	9	0	1	1000	10	672	1000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1575	1176	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1	22910
22920	Chí Tôn Th¥n Thú trß·ng thành	2292	95	9	0	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1632	1218	591	1064	828	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22921	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1693	1264	613	1104	859	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22922	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1754	1309	635	1144	890	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22923	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1816	1355	658	1184	921	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22924	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1877	1401	680	1224	952	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22925	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1938	1446	702	1264	983	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22926	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1999	1492	724	1304	1014	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22927	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2061	1538	746	1344	1045	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22928	Biªn D¸ Chí Tôn Th¥n Thú	2292	95	9	1	0	1000	10	694	600000	-1	-1	661	900000	722	550000	726	400000	652	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2122	1584	768	1384	1076	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22929	Chí Tôn Th¥n Thú Bäo Bäo	2292	95	9	0	1	1000	10	672	1000000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1632	1218	591	1064	828	1459	1604	1677	1896	2388	100	100	200	100	500	1	22920
22930	Khäi Khäi Sß trß·ng thành	2293	5	9	0	0	1000	10	694	200000	-1	-1	661	900000	722	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	938	844	750	1219	656	846	930	972	1099	1269	20	300	150	500	30	1	22930
22931	Biªn D¸ Khäi Khäi Sß	2293	5	9	1	0	1000	10	694	200000	-1	-1	661	900000	722	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1078	970	862	1402	755	846	930	972	1099	1269	20	300	150	500	30	1	22930
22932	Biªn D¸ Khäi Khäi Sß	2293	5	9	1	0	1000	10	694	200000	-1	-1	661	900000	722	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1097	975	1585	853	846	930	972	1099	1269	20	300	150	500	30	1	22930
22939	Khäi Khäi Sß Bäo Bäo	2293	5	9	0	1	1000	10	694	200000	-1	-1	661	900000	722	250000	726	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	938	844	750	1219	656	846	930	972	1099	1269	20	300	150	500	30	1	22930
22940	Hß½ng Ði«m Höa Kê trß·ng thành	2294	5	9	0	0	1	10	698	300000	-1	-1	703	900000	670	250000	660	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	100	200	100	100	1	22940
22941	Biªn D¸ Hß½ng Ði«m Höa Kê	2294	5	9	1	0	1	10	698	300000	-1	-1	703	900000	670	250000	660	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	755	862	1402	862	1186	846	930	972	1099	1269	500	100	200	100	100	1	22940
22942	Biªn D¸ Hß½ng Ði«m Höa Kê	2294	5	9	1	0	1	10	698	300000	-1	-1	703	900000	670	250000	660	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	853	975	1585	975	1341	846	930	972	1099	1269	500	100	200	100	100	1	22940
22949	Hß½ng Ði«m Höa Kê Bäo Bäo	2294	5	9	0	1	1	10	698	300000	-1	-1	703	900000	670	250000	660	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	656	750	1219	750	1031	846	930	972	1099	1269	500	100	200	100	100	1	22940
22950	Th¯ Tiêu Höa Kê trß·ng thành	2295	45	9	0	0	1	10	698	350000	-1	-1	703	900000	670	300000	660	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	100	200	100	100	1	22950
22951	Biªn D¸ Th¯ Tiêu Höa Kê	2295	45	9	1	0	1	10	698	350000	-1	-1	703	900000	670	300000	660	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	753	861	1399	861	1184	948	1042	1090	1232	1422	500	100	200	100	100	1	22950
22952	Biªn D¸ Th¯ Tiêu Höa Kê	2295	45	9	1	0	1	10	698	350000	-1	-1	703	900000	670	300000	660	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	822	939	1527	939	1292	948	1042	1090	1232	1422	500	100	200	100	100	1	22950
22953	Biªn D¸ Th¯ Tiêu Höa Kê	2295	45	9	1	0	1	10	698	350000	-1	-1	703	900000	670	300000	660	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	890	1018	1654	1018	1399	948	1042	1090	1232	1422	500	100	200	100	100	1	22950
22959	Th¯ Tiêu Höa Kê Bäo Bäo	2295	45	9	0	1	1	10	698	350000	-1	-1	703	900000	670	300000	660	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	685	783	1272	783	1076	948	1042	1090	1232	1422	500	100	200	100	100	1	22950
22960	Ba Gia Höa Kê trß·ng thành	2296	55	9	0	0	1	10	698	400000	-1	-1	703	900000	670	350000	660	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	100	200	100	100	1	22960
22961	Biªn D¸ Ba Gia Höa Kê	2296	55	9	1	0	1	10	698	400000	-1	-1	703	900000	670	350000	660	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	767	877	1425	877	1206	1051	1156	1208	1366	1576	500	100	200	100	100	1	22960
22962	Biªn D¸ Ba Gia Höa Kê	2296	55	9	1	0	1	10	698	400000	-1	-1	703	900000	670	350000	660	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	821	938	1524	938	1290	1051	1156	1208	1366	1576	500	100	200	100	100	1	22960
22963	Biªn D¸ Ba Gia Höa Kê	2296	55	9	1	0	1	10	698	400000	-1	-1	703	900000	670	350000	660	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	874	999	1624	999	1374	1051	1156	1208	1366	1576	500	100	200	100	100	1	22960
22964	Biªn D¸ Ba Gia Höa Kê	2296	55	9	1	0	1	10	698	400000	-1	-1	703	900000	670	350000	660	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	928	1060	1723	1060	1458	1051	1156	1208	1366	1576	500	100	200	100	100	1	22960
22969	Ba Gia Höa Kê Bäo Bäo	2296	55	9	0	1	1	10	698	400000	-1	-1	703	900000	670	350000	660	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	714	816	1326	816	1122	1051	1156	1208	1366	1576	500	100	200	100	100	1	22960
22970	Lam Môi Höa Kê trß·ng thành	2297	65	9	0	0	1	10	698	450000	-1	-1	703	900000	670	400000	660	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	100	200	100	100	1	22970
22971	Biªn D¸ Lam Môi Höa Kê	2297	65	9	1	0	1	10	698	450000	-1	-1	703	900000	670	400000	660	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	787	899	1462	899	1237	1153	1268	1325	1498	1729	500	100	200	100	100	1	22970
22972	Biªn D¸ Lam Môi Höa Kê	2297	65	9	1	0	1	10	698	450000	-1	-1	703	900000	670	400000	660	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	831	950	1544	950	1307	1153	1268	1325	1498	1729	500	100	200	100	100	1	22970
22973	Biªn D¸ Lam Môi Höa Kê	2297	65	9	1	0	1	10	698	450000	-1	-1	703	900000	670	400000	660	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	876	1001	1627	1001	1377	1153	1268	1325	1498	1729	500	100	200	100	100	1	22970
22974	Biªn D¸ Lam Môi Höa Kê	2297	65	9	1	0	1	10	698	450000	-1	-1	703	900000	670	400000	660	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	920	1052	1710	1052	1447	1153	1268	1325	1498	1729	500	100	200	100	100	1	22970
22975	Biªn D¸ Lam Môi Höa Kê	2297	65	9	1	0	1	10	698	450000	-1	-1	703	900000	670	400000	660	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	965	1103	1793	1103	1517	1153	1268	1325	1498	1729	500	100	200	100	100	1	22970
22979	Lam Môi Höa Kê Bäo Bäo	2297	65	9	0	1	1	10	698	450000	-1	-1	703	900000	670	400000	660	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	742	848	1379	848	1167	1153	1268	1325	1498	1729	500	100	200	100	100	1	22970
22980	Toán Nê Höa Kê trß·ng thành	2298	75	9	0	0	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22981	Biªn D¸ Toán Nê Höa Kê	2298	75	9	1	0	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	809	925	1504	925	1272	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22982	Biªn D¸ Toán Nê Höa Kê	2298	75	9	1	0	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	848	969	1575	969	1333	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22983	Biªn D¸ Toán Nê Höa Kê	2298	75	9	1	0	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	887	1013	1647	1013	1394	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22984	Biªn D¸ Toán Nê Höa Kê	2298	75	9	1	0	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1057	1719	1057	1454	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22985	Biªn D¸ Toán Nê Höa Kê	2298	75	9	1	0	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	964	1102	1790	1102	1515	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22986	Biªn D¸ Toán Nê Höa Kê	2298	75	9	1	0	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1002	1146	1862	1146	1575	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22989	Toán Nê Höa Kê Bäo Bäo	2298	75	9	0	1	1	10	698	500000	-1	-1	703	900000	670	450000	660	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	771	881	1432	881	1212	1255	1380	1443	1631	1882	500	100	200	100	100	1	22980
22990	Già Ly Höa Kê trß·ng thành	2299	85	9	0	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22991	Biªn D¸ Già Ly Höa Kê	2299	85	9	1	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	833	952	1548	952	1310	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22992	Biªn D¸ Già Ly Höa Kê	2299	85	9	1	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	867	991	1611	991	1363	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22993	Biªn D¸ Già Ly Höa Kê	2299	85	9	1	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	902	1031	1675	1031	1417	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22994	Biªn D¸ Già Ly Höa Kê	2299	85	9	1	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	936	1070	1739	1070	1471	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22995	Biªn D¸ Già Ly Höa Kê	2299	85	9	1	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	970	1109	1802	1109	1525	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22996	Biªn D¸ Già Ly Höa Kê	2299	85	9	1	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1004	1148	1866	1148	1579	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22997	Biªn D¸ Già Ly Höa Kê	2299	85	9	1	0	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1039	1187	1929	1187	1633	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
22999	Già Ly Höa Kê Bäo Bäo	2299	85	9	0	1	1	10	698	550000	-1	-1	703	900000	670	500000	660	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	799	913	1484	913	1256	1357	1492	1560	1764	2035	500	100	200	100	100	1	22990
23000	Nãi Du Höa Kê trß·ng thành	2300	95	9	0	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1537	946	1301	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23001	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	859	981	1595	981	1350	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23002	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	890	1017	1653	1017	1398	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23003	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	921	1052	1710	1052	1447	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23004	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	952	1088	1768	1088	1496	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23005	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	983	1123	1826	1123	1545	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23006	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1014	1159	1883	1159	1594	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23007	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1045	1194	1941	1194	1642	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23008	Biªn D¸ Nãi Du Höa Kê	2300	95	9	1	0	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1076	1230	1999	1230	1691	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23009	Nãi Du Höa Kê Bäo Bäo	2300	95	9	0	1	1	10	698	600000	-1	-1	703	900000	670	550000	660	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	828	946	1537	946	1301	1459	1604	1677	1896	2388	500	100	200	100	100	1	23000
23010	SØu Ti¬u Áp Trß·ng Thành	2301	5	9	0	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	510	510	510	510	510	540	594	621	702	810	900	50	20	20	10	1	23010
23011	SØu Ti¬u Áp Biªn D¸	2301	5	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	510	510	510	510	510	540	594	621	702	810	900	50	20	20	10	1	23010
23012	SØu Ti¬u Áp Biªn D¸	2301	5	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	510	510	510	510	510	540	594	621	702	810	900	50	20	20	10	1	23010
23013	SØu Ti¬u Áp Biªn D¸	2301	5	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	510	510	510	510	510	540	594	621	702	810	900	50	20	20	10	1	23010
23014	SØu Ti¬u Áp Biªn D¸	2301	5	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	510	510	510	510	510	540	594	621	702	810	900	50	20	20	10	1	23010
23015	SØu Ti¬u Áp Biªn D¸	2301	5	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	510	510	510	510	510	540	594	621	702	810	900	50	20	20	10	1	23010
23016	Th¥n Bí Xí Nga	2301	5	9	1	0	1011	10	688	300000	-1	-1	652	900000	702	250000	664	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	656	750	1219	750	1032	540	594	621	702	810	500	300	150	30	20	1	23010
23017	Th¥n Bí Uyên ¿½ng	2301	5	9	1	0	1	10	688	350000	-1	-1	702	900000	670	300000	660	150000	652	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	628	718	1166	718	987	540	594	621	702	810	500	100	200	100	100	1	23010
23018	Th¥n Bí Niên Thú	2301	5	9	1	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	1256	897	448	807	628	540	594	621	702	810	100	100	200	100	500	1	23010
23019	SØu Ti¬u Áp Bäo Bäo	2301	5	9	0	1	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66236	510	510	510	510	510	540	594	621	702	810	900	50	20	20	10	1	23010
23020	SØu Ti¬u Áp Trß·ng Thành	2302	55	9	0	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	637	637	637	637	637	1051	1156	1208	1366	1576	900	50	20	20	10	1	23020
23021	SØu Ti¬u Áp Biªn D¸	2302	55	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	637	637	637	637	637	1051	1156	1208	1366	1576	900	50	20	20	10	1	23020
23022	SØu Ti¬u Áp Biªn D¸	2302	55	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	637	637	637	637	637	1051	1156	1208	1366	1576	900	50	20	20	10	1	23020
23023	SØu Ti¬u Áp Biªn D¸	2302	55	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	637	637	637	637	637	1051	1156	1208	1366	1576	900	50	20	20	10	1	23020
23024	SØu Ti¬u Áp Biªn D¸	2302	55	9	1	0	11	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	637	637	637	637	637	1051	1156	1208	1366	1576	900	50	20	20	10	1	23020
